Instruments,Entry Timestamp,Entry Price,Exit Timestamp,Exit Price,Quantity,Lot Size,PnL per Lot,Cost per Lot,Net PnL per Lot,Exit Reason,Nearest Expiry Date,Days to Expiry,Expiry Day Flag,Month,Hold Time,Cumulative Capital
"24500CE, 24500PE",2024-12-04 13:33:00,237.34999999999997,2024-12-04 14:19:00,225.58350000000002,2,75,882.4874999999985,35.6025,846.8849999999985,RSI Oversold,05DEC24,1,False,2024-12,46.0,195400.12670000002
"24500CE, 24550PE",2024-12-04 13:36:00,263.25649999999996,2024-12-04 15:07:00,260.176,2,75,-231.037499999999,39.488475,-270.5259749999991,Hold Time Exceeded,05DEC24,1,False,2024-12,91.0,28317.260899999907
"24550CE, 24500PE",2024-12-05 09:29:00,203.81799999999998,2024-12-05 09:39:00,241.59199999999998,2,75,2833.0499999999975,30.572700000000005,2802.4772999999977,Profit Target Hit,05DEC24,0,True,2024-12,10.0,172868.675525
"24500CE, 24500PE",2024-12-05 09:37:00,258.1055,2024-12-05 09:48:00,292.24350000000004,2,75,-2560.350000000003,38.715824999999995,-2599.0658250000033,Stop Loss Hit,05DEC24,0,True,2024-12,11.0,192801.06087500002
"24550CE, 24500PE",2024-12-05 09:42:00,243.1575,2024-12-05 10:48:00,285.0725,2,75,3143.6250000000014,36.473625,3107.1513750000013,Profit Target Hit,05DEC24,0,True,2024-12,66.0,175975.8269
"24500CE, 24550PE",2024-12-05 09:42:00,292.9,2024-12-05 10:59:00,392.1325,2,75,7442.437499999999,43.935,7398.5025000000005,Profit Target Hit,05DEC24,0,True,2024-12,77.0,35715.76339999991
"24350PE, 24400CE",2024-12-05 11:12:00,265.63,2024-12-05 12:13:00,314.76650000000006,2,75,3685.237500000003,39.8445,3645.3930000000028,Profit Target Hit,05DEC24,0,True,2024-12,61.0,39361.15639999992
"24550CE, 24500PE",2024-12-05 12:06:00,285.5775,2024-12-05 12:10:00,261.69100000000003,2,75,-1791.4874999999997,42.836625,-1834.3241249999994,Stop Loss Hit,05DEC24,0,True,2024-12,4.0,174141.502775
"24500CE, 24500PE",2024-12-05 12:06:00,306.6865,2024-12-05 12:45:00,272.498,2,75,2564.1375000000007,46.002975,2518.1345250000013,RSI Oversold,05DEC24,0,True,2024-12,39.0,195319.19540000003
"24650CE, 24600PE",2024-12-05 12:11:00,244.26850000000002,2024-12-05 12:12:00,218.56400000000002,2,75,-1927.8374999999996,36.640275,-1964.4777750000003,Stop Loss Hit,05DEC24,0,True,2024-12,1.0,172177.025
"24650CE, 24600PE",2024-12-05 12:13:00,212.80700000000002,2024-12-05 12:19:00,258.1055,2,75,3397.3875000000003,31.92105,3365.46645,Profit Target Hit,05DEC24,0,True,2024-12,6.0,175542.49145
"24600CE, 24650PE",2024-12-05 12:14:00,270.3265,2024-12-05 13:01:00,263.509,2,75,-511.31249999999966,40.548975,-551.8614749999997,Trend Reversal,05DEC24,0,True,2024-12,47.0,38809.29492499991
"24700CE, 24650PE",2024-12-05 12:20:00,243.00600000000003,2024-12-05 12:30:00,223.4625,2,75,-1465.7625000000007,36.450900000000004,-1502.2134000000003,Stop Loss Hit,05DEC24,0,True,2024-12,10.0,174040.27805
"24700CE, 24650PE",2024-12-05 12:31:00,211.64549999999997,2024-12-05 13:42:00,189.1225,2,75,-1689.2249999999985,31.746825,-1720.9718249999983,Stop Loss Hit,05DEC24,0,True,2024-12,71.0,172319.306225
"24650CE, 24650PE",2024-12-05 13:14:00,250.581,2024-12-05 13:27:00,245.4805,2,75,382.53750000000014,37.58715,344.95034999999984,RSI Oversold,05DEC24,0,True,2024-12,13.0,195664.14575000003
"24650CE, 24700PE",2024-12-05 13:14:00,274.11400000000003,2024-12-05 13:17:00,253.9645,2,75,-1511.2125,41.1171,-1552.3296,Stop Loss Hit,05DEC24,0,True,2024-12,3.0,37256.96532499991
"24650CE, 24700PE",2024-12-05 13:18:00,250.48000000000002,2024-12-05 13:43:00,203.414,2,75,-3529.950000000001,37.572,-3567.5220000000013,Stop Loss Hit,05DEC24,0,True,2024-12,25.0,33689.44332499991
"24700CE, 24650PE",2024-12-05 13:43:00,151.702,2024-12-05 13:47:00,177.8105,2,75,1958.1374999999982,22.7553,1935.3821999999986,Profit Target Hit,05DEC24,0,True,2024-12,4.0,174254.688425
"24700CE, 24650PE",2024-12-05 13:48:00,185.08249999999998,2024-12-05 14:03:00,171.8515,2,75,-992.3249999999998,27.762375000000002,-1020.0873749999998,Stop Loss Hit,05DEC24,0,True,2024-12,15.0,173234.60105
"24650CE, 24700PE",2024-12-05 14:00:00,231.39100000000002,2024-12-05 14:04:00,202.606,2,75,-2158.875000000001,34.708650000000006,-2193.583650000001,Stop Loss Hit,05DEC24,0,True,2024-12,4.0,31495.859674999898
"24700CE, 24650PE",2024-12-05 14:04:00,152.0555,2024-12-05 14:13:00,196.142,2,75,3306.4874999999997,22.808325,3283.679175,Profit Target Hit,05DEC24,0,True,2024-12,9.0,176518.280225
"24750CE, 24750PE",2024-12-05 14:13:00,199.82850000000002,2024-12-05 14:15:00,153.72199999999998,2,75,3457.987500000001,29.974275,3428.013225000001,Profit Target Hit,05DEC24,0,True,2024-12,2.0,199092.15897500003
"24800CE, 24750PE",2024-12-05 14:14:00,154.53,2024-12-05 14:15:00,128.16899999999998,2,75,-1977.0750000000003,23.179500000000004,-2000.2545000000002,Stop Loss Hit,05DEC24,0,True,2024-12,1.0,174518.025725
"24800CE, 24750PE",2024-12-05 14:16:00,125.947,2024-12-05 14:17:00,108.5245,2,75,-1306.6875,18.89205,-1325.57955,Stop Loss Hit,05DEC24,0,True,2024-12,1.0,173192.446175
"24800CE, 24750PE",2024-12-05 14:18:00,122.715,2024-12-05 14:29:00,148.874,2,75,1961.9249999999993,18.40725,1943.517749999999,Profit Target Hit,05DEC24,0,True,2024-12,11.0,175135.963925
"24750CE, 24800PE",2024-12-05 14:20:00,187.50650000000002,2024-12-05 14:37:00,174.1745,2,75,-999.9000000000015,28.125975000000004,-1028.025975000001,Stop Loss Hit,05DEC24,0,True,2024-12,17.0,30467.8336999999
"24850CE, 24850PE",2024-12-05 14:29:00,157.964,2024-12-05 14:36:00,124.3815,2,75,2518.687499999999,23.6946,2494.992899999999,Profit Target Hit,05DEC24,0,True,2024-12,7.0,201587.15187500004
"24850CE, 24800PE",2024-12-05 14:30:00,129.9365,2024-12-05 14:31:00,119.887,2,75,-753.7125000000001,19.490475,-773.202975,Stop Loss Hit,05DEC24,0,True,2024-12,1.0,174362.76095
"24850CE, 24800PE",2024-12-05 14:32:00,115.03899999999999,2024-12-05 14:36:00,106.40350000000001,2,75,-647.662499999999,17.255850000000002,-664.9183499999989,Stop Loss Hit,05DEC24,0,True,2024-12,4.0,173697.8426
"24900CE, 24850PE",2024-12-05 14:37:00,95.79849999999999,2024-12-05 14:39:00,87.71849999999999,2,75,-606.0,14.369775,-620.3697750000001,Stop Loss Hit,05DEC24,0,True,2024-12,2.0,173077.472825
"24850CE, 24900PE",2024-12-05 14:38:00,140.64249999999998,2024-12-05 14:43:00,130.2395,2,75,-780.2250000000001,21.096375000000002,-801.321375,Stop Loss Hit,05DEC24,0,True,2024-12,5.0,29666.5123249999
"24850CE, 24800PE",2024-12-05 14:40:00,78.9315,2024-12-05 14:43:00,66.761,2,75,-912.7875,11.839725000000001,-924.6272250000001,Stop Loss Hit,05DEC24,0,True,2024-12,3.0,172152.8456
"24850CE, 24800PE",2024-12-05 14:44:00,69.488,2024-12-05 14:45:00,55.8025,2,75,-1026.4125,10.4232,-1036.8356999999999,Stop Loss Hit,05DEC24,0,True,2024-12,1.0,171116.0099
"24850CE, 24800PE",2024-12-05 14:48:00,55.1965,2024-12-05 14:51:00,106.30250000000001,2,75,3832.9500000000003,8.279475000000001,3824.670525,Profit Target Hit,05DEC24,0,True,2024-12,3.0,174940.680425
"24700CE, 24650PE",2024-12-05 14:53:00,149.22750000000002,2024-12-05 14:56:00,125.846,2,75,-1753.6125000000006,22.384125000000004,-1775.9966250000002,Stop Loss Hit,05DEC24,0,True,2024-12,3.0,173164.6838
"24750CE, 24700PE",2024-12-06 09:28:00,459.55,2024-12-06 09:57:00,426.9775,2,75,-2442.937500000001,68.9325,-2511.8700000000017,Stop Loss Hit,12DEC24,6,False,2024-12,29.0,170652.8138
"24700CE, 24750PE",2024-12-06 09:49:00,479.851,2024-12-06 10:25:00,441.37,2,75,-2886.075,71.97765000000001,-2958.0526499999996,Stop Loss Hit,12DEC24,6,False,2024-12,36.0,26708.459674999904
"24750CE, 24750PE",2024-12-06 11:07:00,401.72749999999996,2024-12-06 11:20:00,406.727,2,75,-374.96250000000305,60.259125,-435.2216250000031,RSI Oversold,12DEC24,6,False,2024-12,13.0,201151.93025000003
"24600PE, 24650CE",2024-12-09 10:16:00,312.4435,2024-12-09 11:47:00,297.5965,2,75,-1113.5249999999974,46.866524999999996,-1160.3915249999973,Hold Time Exceeded,12DEC24,3,False,2024-12,91.0,25548.06814999992
"24650CE, 24650PE",2024-12-09 10:48:00,327.038,2024-12-09 11:01:00,327.543,2,75,-37.87499999999977,49.0557,-86.93070000000012,RSI Oversold,12DEC24,3,False,2024-12,13.0,201064.99955000004
"24700CE, 24650PE",2024-12-09 11:21:00,298.85900000000004,2024-12-09 12:52:00,286.032,2,75,-962.0250000000009,44.82885,-1006.8538500000011,Hold Time Exceeded,12DEC24,3,False,2024-12,91.0,169645.95995
"24650CE, 24650PE",2024-12-09 11:21:00,323.402,2024-12-09 12:09:00,315.57449999999994,2,75,587.0625000000011,48.5103,538.5522000000011,RSI Oversold,12DEC24,3,False,2024-12,48.0,201603.55175000004
"24700CE, 24750PE",2024-12-09 11:48:00,346.329,2024-12-09 12:03:00,345.6725,2,75,-49.23749999999743,51.949349999999995,-101.18684999999742,Trend Reversal,12DEC24,3,False,2024-12,15.0,25446.88129999992
"24600PE, 24650CE",2024-12-09 14:34:00,278.10349999999994,2024-12-09 15:21:00,272.1445,2,75,-446.9249999999959,41.715525,-488.64052499999593,EOD,12DEC24,3,False,2024-12,47.0,24958.240774999926
"24700CE, 24650PE",2024-12-10 09:34:00,245.026,2024-12-10 10:59:00,225.8865,2,75,-1435.4625000000028,36.75390000000001,-1472.216400000003,Stop Loss Hit,12DEC24,2,False,2024-12,85.0,168173.74355
"24650CE, 24700PE",2024-12-10 09:41:00,297.849,2024-12-10 10:59:00,276.38649999999996,2,75,-1609.6875000000005,44.677350000000004,-1654.3648500000004,Stop Loss Hit,12DEC24,2,False,2024-12,78.0,23303.875924999913
"24650CE, 24650PE",2024-12-10 10:00:00,264.115,2024-12-10 10:14:00,258.7115,2,75,405.2625000000006,39.61725,365.6452500000006,RSI Oversold,12DEC24,2,False,2024-12,14.0,201969.19700000001
"24650CE, 24650PE",2024-12-10 11:15:00,245.3795,2024-12-10 11:56:00,251.793,2,75,-481.0124999999998,36.806925,-517.8194249999998,RSI Oversold,12DEC24,2,False,2024-12,41.0,201451.37757500002
"24650PE, 24700CE",2024-12-10 12:04:00,228.664,2024-12-10 12:41:00,266.64,2,75,2848.199999999999,34.2996,2813.9003999999995,Profit Target Hit,12DEC24,2,False,2024-12,37.0,26117.776324999926
"24550PE, 24600CE",2024-12-10 12:49:00,241.188,2024-12-10 14:20:00,228.361,2,75,-962.0249999999999,36.178200000000004,-998.2031999999998,Hold Time Exceeded,12DEC24,2,False,2024-12,91.0,25119.573124999937
"24550CE, 24550PE",2024-12-10 14:52:00,240.38,2024-12-10 15:21:00,237.047,2,75,249.97499999999945,36.057,213.91799999999967,EOD,12DEC24,2,False,2024-12,29.0,201665.29557500003
"24700CE, 24650PE",2024-12-11 09:34:00,176.8005,2024-12-11 10:00:00,163.115,2,75,-1026.4125000000004,26.520075000000006,-1052.9325750000003,Stop Loss Hit,12DEC24,1,False,2024-12,26.0,167120.810975
"24650CE, 24700PE",2024-12-11 09:59:00,215.3825,2024-12-11 10:41:00,200.13150000000002,2,75,-1143.8249999999994,32.307375,-1176.1323749999992,Stop Loss Hit,12DEC24,1,False,2024-12,42.0,23943.44074999995
"24650CE, 24650PE",2024-12-11 10:26:00,186.85,2024-12-11 11:06:00,167.25600000000003,2,75,1469.5499999999984,28.0275,1441.5224999999984,RSI Oversold,12DEC24,1,False,2024-12,40.0,203106.81807500002
"24700CE, 24650PE",2024-12-11 10:26:00,155.54,2024-12-11 10:59:00,143.824,2,75,-878.6999999999996,23.331,-902.0309999999997,Stop Loss Hit,12DEC24,1,False,2024-12,33.0,166218.779975
"24650CE, 24700PE",2024-12-11 10:44:00,200.08100000000002,2024-12-11 11:48:00,185.8905,2,75,-1064.2875,30.012150000000002,-1094.29965,Stop Loss Hit,12DEC24,1,False,2024-12,64.0,22849.14109999995
"24700CE, 24650PE",2024-12-11 11:00:00,145.2885,2024-12-11 11:55:00,134.6835,2,75,-795.3749999999991,21.793275,-817.1682749999993,Stop Loss Hit,12DEC24,1,False,2024-12,55.0,165401.6117
"24650CE, 24700PE",2024-12-11 11:49:00,187.40550000000002,2024-12-11 12:05:00,184.8805,2,75,-189.37499999999937,28.110825000000002,-217.48582499999938,Trend Reversal,12DEC24,1,False,2024-12,16.0,22631.65527499994
"24700CE, 24650PE",2024-12-11 11:56:00,135.7945,2024-12-11 13:12:00,125.846,2,75,-746.1375000000002,20.369175000000002,-766.5066750000002,Stop Loss Hit,12DEC24,1,False,2024-12,76.0,164635.105025
"24700CE, 24650PE",2024-12-12 09:31:00,73.42699999999999,2024-12-12 09:33:00,66.862,2,75,-492.37499999999955,11.01405,-503.38904999999954,Stop Loss Hit,12DEC24,0,True,2024-12,2.0,164131.715975
"24700CE, 24650PE",2024-12-12 09:34:00,69.185,2024-12-12 09:36:00,86.05199999999999,2,75,1265.0249999999996,10.377750000000002,1254.6472499999998,Profit Target Hit,12DEC24,0,True,2024-12,2.0,165386.363225
"24650CE, 24650PE",2024-12-12 09:36:00,105.5955,2024-12-12 09:40:00,82.97149999999999,2,75,1696.8000000000002,15.839324999999999,1680.9606750000003,Profit Target Hit,12DEC24,0,True,2024-12,4.0,204787.77875000003
"24700CE, 24650PE",2024-12-12 09:37:00,78.275,2024-12-12 09:39:00,71.65950000000001,2,75,-496.16250000000036,11.74125,-507.90375000000034,Stop Loss Hit,12DEC24,0,True,2024-12,2.0,164878.459475
"24650CE, 24700PE",2024-12-12 09:41:00,119.988,2024-12-12 10:11:00,139.6325,2,75,1473.3375000000012,17.9982,1455.3393000000012,Profit Target Hit,12DEC24,0,True,2024-12,30.0,24086.99457499993
"24600PE, 24650CE",2024-12-12 10:31:00,65.1955,2024-12-12 10:32:00,60.398,2,75,-359.81249999999943,9.779325,-369.5918249999994,Stop Loss Hit,12DEC24,0,True,2024-12,1.0,23717.40274999992
"24600PE, 24650CE",2024-12-12 11:15:00,62.822,2024-12-12 11:43:00,66.0035,2,75,238.61249999999973,9.423300000000001,229.18919999999972,Trend Reversal,12DEC24,0,True,2024-12,28.0,23946.591949999915
"24550PE, 24600CE",2024-12-12 12:04:00,56.257000000000005,2024-12-12 12:13:00,68.62950000000001,2,75,927.9374999999995,8.438550000000001,919.4989499999996,Profit Target Hit,12DEC24,0,True,2024-12,9.0,24866.090899999923
"24550PE, 24600CE",2024-12-12 12:27:00,63.9835,2024-12-12 12:29:00,57.065,2,75,-518.8875,9.597525,-528.4850250000002,Stop Loss Hit,12DEC24,0,True,2024-12,2.0,24337.60587499992
"24550PE, 24600CE",2024-12-12 12:40:00,58.32749999999999,2024-12-12 12:44:00,51.712,2,75,-496.1624999999998,8.749125,-504.9116249999998,Stop Loss Hit,12DEC24,0,True,2024-12,4.0,23832.694249999913
"24400PE, 24450CE",2024-12-13 09:41:00,323.7555,2024-12-13 09:58:00,312.19100000000003,2,75,-867.3375000000008,48.563325000000006,-915.9008250000009,Trend Reversal,19DEC24,6,False,2024-12,17.0,22916.793424999923
"24350PE, 24400CE",2024-12-13 10:08:00,306.434,2024-12-13 10:25:00,358.9035,2,75,3935.2124999999987,45.9651,3889.247399999999,Profit Target Hit,19DEC24,6,False,2024-12,17.0,26806.040824999916
"24250PE, 24300CE",2024-12-13 10:51:00,366.8825,2024-12-13 12:00:00,442.683,2,75,5685.0375,55.032375,5630.005125,Profit Target Hit,19DEC24,6,False,2024-12,69.0,32436.045949999912
"24300CE, 24300PE",2024-12-13 11:13:00,381.679,2024-12-13 11:59:00,434.0475,2,75,-3927.6375000000025,57.251850000000005,-3984.889350000004,Stop Loss Hit,19DEC24,6,False,2024-12,46.0,200802.88940000001
"24350CE, 24300PE",2024-12-13 11:19:00,358.954,2024-12-13 12:00:00,418.14000000000004,2,75,4438.95,53.84310000000001,4385.1069,Profit Target Hit,19DEC24,6,False,2024-12,41.0,169263.566375
"24600CE, 24600PE",2024-12-13 12:00:00,376.629,2024-12-13 12:40:00,366.4785,2,75,761.2875000000017,56.494350000000004,704.7931500000018,RSI Oversold,19DEC24,6,False,2024-12,40.0,201507.68255000003
"24500CE, 24550PE",2024-12-13 12:01:00,406.87850000000003,2024-12-13 12:24:00,392.89,2,75,-1049.137499999999,61.03177500000001,-1110.169274999999,Trend Reversal,19DEC24,6,False,2024-12,23.0,31325.87667499992
"24550CE, 24500PE",2024-12-13 12:01:00,359.1055,2024-12-13 13:32:00,347.9955,2,75,-833.2499999999995,53.865825,-887.1158249999999,Hold Time Exceeded,19DEC24,6,False,2024-12,91.0,168376.45055
"24550CE, 24600PE",2024-12-13 12:50:00,395.01099999999997,2024-12-13 14:08:00,384.81,2,75,-765.0750000000007,59.25165,-824.32665,Trend Reversal,19DEC24,6,False,2024-12,78.0,30501.550024999917
"24650CE, 24650PE",2024-12-13 13:00:00,368.246,2024-12-13 13:16:00,355.015,2,75,992.3249999999996,55.236900000000006,937.0880999999996,RSI Oversold,19DEC24,6,False,2024-12,16.0,202444.77065000002
"24700CE, 24650PE",2024-12-13 13:33:00,318.8065,2024-12-13 14:39:00,294.7685,2,75,-1802.8500000000017,47.820975000000004,-1850.6709750000016,Stop Loss Hit,19DEC24,6,False,2024-12,66.0,166525.779575
"24700CE, 24700PE",2024-12-13 13:43:00,344.71299999999997,2024-12-13 14:41:00,312.54449999999997,2,75,2412.6375,51.706950000000006,2360.93055,RSI Oversold,19DEC24,6,False,2024-12,58.0,204805.7012
"24750CE, 24700PE",2024-12-13 14:40:00,287.49649999999997,2024-12-13 15:14:00,266.79150000000004,2,75,-1552.8749999999984,43.124475000000004,-1595.9994749999978,Stop Loss Hit,19DEC24,6,False,2024-12,34.0,164929.7801
"24750CE, 24800PE",2024-12-13 15:13:00,311.9385,2024-12-13 15:21:00,316.3825,2,75,333.2999999999991,46.790775,286.5092249999991,EOD,19DEC24,6,False,2024-12,8.0,30788.059249999904
"24800CE, 24750PE",2024-12-13 15:15:00,263.86249999999995,2024-12-13 15:21:00,266.28650000000005,2,75,181.80000000000263,39.579375,142.22062500000263,EOD,19DEC24,6,False,2024-12,6.0,165072.00072500002
"24750CE, 24700PE",2024-12-16 09:41:00,309.5145,2024-12-16 10:00:00,286.1835,2,75,-1749.8250000000016,46.427175,-1796.2521750000014,Stop Loss Hit,19DEC24,3,False,2024-12,19.0,163275.74855000002
"24750CE, 24750PE",2024-12-16 09:43:00,329.967,2024-12-16 10:02:00,309.76700000000005,2,75,1514.9999999999993,49.49505,1465.504949999999,RSI Oversold,19DEC24,3,False,2024-12,19.0,206271.20615
"24750CE, 24800PE",2024-12-16 09:44:00,351.02549999999997,2024-12-16 11:15:00,396.3745,2,75,3401.175,52.653825,3348.521175,Hold Time Exceeded,19DEC24,3,False,2024-12,91.0,34136.580424999906
"24650PE, 24700CE",2024-12-16 11:28:00,328.1995,2024-12-16 12:29:00,335.3705,2,75,537.8249999999995,49.229925,488.5950749999995,Trend Reversal,19DEC24,3,False,2024-12,61.0,34625.175499999896
"24650CE, 24650PE",2024-12-16 12:37:00,358.651,2024-12-16 13:33:00,338.70349999999996,2,75,1496.0625000000014,53.797650000000004,1442.2648500000014,RSI Oversold,19DEC24,3,False,2024-12,56.0,207713.47100000002
"24650CE, 24700PE",2024-12-16 12:38:00,383.901,2024-12-16 13:42:00,355.419,2,75,-2136.149999999998,57.58515,-2193.7351499999977,Stop Loss Hit,19DEC24,3,False,2024-12,64.0,32431.440349999903
"24700CE, 24650PE",2024-12-16 13:18:00,321.483,2024-12-16 14:00:00,297.546,2,75,-1795.2750000000008,48.22245,-1843.4974500000008,Stop Loss Hit,19DEC24,3,False,2024-12,42.0,161432.2511
"24650PE, 24700CE",2024-12-16 13:49:00,306.6865,2024-12-16 15:07:00,286.5875,2,75,-1507.4250000000015,46.002975000000006,-1553.4279750000017,Trend Reversal,19DEC24,3,False,2024-12,78.0,30878.012374999904
"24450PE, 24500CE",2024-12-17 10:46:00,309.161,2024-12-17 11:26:00,286.739,2,75,-1681.650000000002,46.37415,-1728.024150000002,Stop Loss Hit,19DEC24,2,False,2024-12,40.0,29149.988224999892
"24350PE, 24400CE",2024-12-17 14:41:00,225.9875,2024-12-17 15:02:00,209.575,2,75,-1230.9375000000007,33.89812500000001,-1264.8356250000008,Stop Loss Hit,19DEC24,2,False,2024-12,21.0,27885.152599999885
"24350CE, 24400PE",2024-12-18 09:41:00,254.26749999999998,2024-12-18 09:49:00,235.0775,2,75,-1439.2500000000018,38.140125,-1477.390125000002,Stop Loss Hit,19DEC24,1,False,2024-12,8.0,26407.76247499988
"24400CE, 24350PE",2024-12-18 09:41:00,204.3735,2024-12-18 09:47:00,188.466,2,75,-1193.0624999999989,30.656025,-1223.7185249999989,Stop Loss Hit,19DEC24,1,False,2024-12,6.0,160208.53257500002
"24450CE, 24400PE",2024-12-18 09:49:00,187.65800000000002,2024-12-18 09:59:00,220.9375,2,75,2495.9625000000015,28.148699999999998,2467.8138000000013,Profit Target Hit,19DEC24,1,False,2024-12,10.0,162676.34637500002
"24400CE, 24450PE",2024-12-18 09:50:00,236.239,2024-12-18 09:59:00,274.46750000000003,2,75,2867.137499999999,35.43585,2831.7016499999995,Profit Target Hit,19DEC24,1,False,2024-12,9.0,29239.464124999882
"24250PE, 24300CE",2024-12-18 10:13:00,171.296,2024-12-18 10:49:00,158.469,2,75,-962.0250000000009,25.694400000000005,-987.719400000001,Stop Loss Hit,19DEC24,1,False,2024-12,36.0,28251.74472499988
"24200PE, 24250CE",2024-12-18 11:12:00,153.16649999999998,2024-12-18 11:24:00,150.18699999999998,2,75,-223.4625000000011,22.974975,-246.43747500000114,Trend Reversal,19DEC24,1,False,2024-12,12.0,28005.307249999867
"24250PE, 24300CE",2024-12-18 11:59:00,147.10649999999998,2024-12-18 12:08:00,149.58100000000002,2,75,185.5875000000015,22.065975,163.52152500000147,Trend Reversal,19DEC24,1,False,2024-12,9.0,28168.828774999856
"24200PE, 24250CE",2024-12-18 12:56:00,153.5705,2024-12-18 13:13:00,141.8545,2,75,-878.7000000000002,23.035575,-901.7355750000002,Stop Loss Hit,19DEC24,1,False,2024-12,17.0,27267.093199999857
"24200CE, 24200PE",2024-12-18 13:04:00,169.175,2024-12-18 13:35:00,156.752,2,75,931.7250000000001,25.37625,906.3487500000001,RSI Oversold,19DEC24,1,False,2024-12,31.0,208619.81975000002
"24200PE, 24250CE",2024-12-18 13:55:00,150.591,2024-12-18 14:13:00,139.1275,2,75,-859.7625000000007,22.58865,-882.3511500000006,Stop Loss Hit,19DEC24,1,False,2024-12,18.0,26384.742049999855
"24200CE, 24200PE",2024-12-18 14:49:00,150.49,2024-12-18 15:08:00,146.0965,2,75,329.51249999999914,22.573500000000003,306.93899999999917,RSI Oversold,19DEC24,1,False,2024-12,19.0,208926.75875000004
"24200PE, 24250CE",2024-12-18 14:56:00,130.088,2024-12-18 15:21:00,134.63299999999998,2,75,340.87499999999966,19.5132,321.3617999999996,EOD,19DEC24,1,False,2024-12,25.0,26706.10384999987
